"","Name","Area","FIPS","Sector","Year","POW"
"3028","Mississippi","Greene",28041,"Financial Activities",2006,31
"3029","Mississippi","Greene",28041,"Professional and Business Services",2006,23
"3030","Mississippi","Greene",28041,"Education and Health Services",2006,152
"3031","Mississippi","Greene",28041,"Other Services",2006,46
"3032","Mississippi","Greene",28041,"Natural Resources and Mining",2007,262
"3033","Mississippi","Greene",28041,"Construction",2007,98
"3034","Mississippi","Greene",28041,"Manufacturing",2007,95
"3035","Mississippi","Greene",28041,"Trade~ Transportation~ and Utilities",2007,232
"3036","Mississippi","Greene",28041,"Financial Activities",2007,32
"3037","Mississippi","Greene",28041,"Education and Health Services",2007,146
"3038","Mississippi","Greene",28041,"Leisure and Hospitality",2007,40
"3039","Mississippi","Greene",28041,"Other Services",2007,36
"3040","Mississippi","Hancock",28045,"Natural Resources and Mining",2001,42
"3041","Mississippi","Hancock",28045,"Construction",2001,712
"3042","Mississippi","Hancock",28045,"Manufacturing",2001,1296
"3043","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2001,1730
"3044","Mississippi","Hancock",28045,"Information",2001,139
"3045","Mississippi","Hancock",28045,"Financial Activities",2001,327
"3046","Mississippi","Hancock",28045,"Professional and Business Services",2001,2159
"3047","Mississippi","Hancock",28045,"Education and Health Services",2001,823
"3048","Mississippi","Hancock",28045,"Leisure and Hospitality",2001,2003
"3049","Mississippi","Hancock",28045,"Other Services",2001,219
"3050","Mississippi","Hancock",28045,"Natural Resources and Mining",2002,36
"3051","Mississippi","Hancock",28045,"Construction",2002,597
"3052","Mississippi","Hancock",28045,"Manufacturing",2002,1124
"3053","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2002,1736
"3054","Mississippi","Hancock",28045,"Information",2002,75
"3055","Mississippi","Hancock",28045,"Financial Activities",2002,321
"3056","Mississippi","Hancock",28045,"Professional and Business Services",2002,2379
"3057","Mississippi","Hancock",28045,"Education and Health Services",2002,768
"3058","Mississippi","Hancock",28045,"Leisure and Hospitality",2002,2208
"3059","Mississippi","Hancock",28045,"Other Services",2002,234
"3060","Mississippi","Hancock",28045,"Natural Resources and Mining",2003,35
"3061","Mississippi","Hancock",28045,"Construction",2003,592
"3062","Mississippi","Hancock",28045,"Manufacturing",2003,1002
"3063","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2003,1923
"3064","Mississippi","Hancock",28045,"Information",2003,64
"3065","Mississippi","Hancock",28045,"Financial Activities",2003,330
"3066","Mississippi","Hancock",28045,"Professional and Business Services",2003,2530
"3067","Mississippi","Hancock",28045,"Education and Health Services",2003,728
"3068","Mississippi","Hancock",28045,"Leisure and Hospitality",2003,2232
"3069","Mississippi","Hancock",28045,"Other Services",2003,242
"3070","Mississippi","Hancock",28045,"Natural Resources and Mining",2004,31
"3071","Mississippi","Hancock",28045,"Construction",2004,598
"3072","Mississippi","Hancock",28045,"Manufacturing",2004,1050
"3073","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2004,1931
"3074","Mississippi","Hancock",28045,"Information",2004,68
"3075","Mississippi","Hancock",28045,"Financial Activities",2004,372
"3076","Mississippi","Hancock",28045,"Professional and Business Services",2004,2423
"3077","Mississippi","Hancock",28045,"Education and Health Services",2004,740
"3078","Mississippi","Hancock",28045,"Leisure and Hospitality",2004,2230
"3079","Mississippi","Hancock",28045,"Other Services",2004,221
"3080","Mississippi","Hancock",28045,"Natural Resources and Mining",2005,29
"3081","Mississippi","Hancock",28045,"Construction",2005,651
"3082","Mississippi","Hancock",28045,"Manufacturing",2005,1085
"3083","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2005,1017
"3084","Mississippi","Hancock",28045,"Information",2005,45
"3085","Mississippi","Hancock",28045,"Financial Activities",2005,246
"3086","Mississippi","Hancock",28045,"Professional and Business Services",2005,2226
"3087","Mississippi","Hancock",28045,"Education and Health Services",2005,430
"3088","Mississippi","Hancock",28045,"Leisure and Hospitality",2005,1291
"3089","Mississippi","Hancock",28045,"Other Services",2005,91
"3090","Mississippi","Hancock",28045,"Natural Resources and Mining",2006,23
"3091","Mississippi","Hancock",28045,"Construction",2006,825
"3092","Mississippi","Hancock",28045,"Manufacturing",2006,1106
"3093","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2006,1977
"3094","Mississippi","Hancock",28045,"Information",2006,48
"3095","Mississippi","Hancock",28045,"Financial Activities",2006,292
"3096","Mississippi","Hancock",28045,"Professional and Business Services",2006,2384
"3097","Mississippi","Hancock",28045,"Education and Health Services",2006,553
"3098","Mississippi","Hancock",28045,"Leisure and Hospitality",2006,2180
"3099","Mississippi","Hancock",28045,"Other Services",2006,164
"3100","Mississippi","Hancock",28045,"Natural Resources and Mining",2007,27
"3101","Mississippi","Hancock",28045,"Construction",2007,741
"3102","Mississippi","Hancock",28045,"Manufacturing",2007,1047
"3103","Mississippi","Hancock",28045,"Trade~ Transportation~ and Utilities",2007,1993
"3104","Mississippi","Hancock",28045,"Information",2007,49
"3105","Mississippi","Hancock",28045,"Financial Activities",2007,289
"3106","Mississippi","Hancock",28045,"Professional and Business Services",2007,2426
"3107","Mississippi","Hancock",28045,"Education and Health Services",2007,661
"3108","Mississippi","Hancock",28045,"Leisure and Hospitality",2007,2549
"3109","Mississippi","Hancock",28045,"Other Services",2007,179
"3110","Mississippi","Harrison",28047,"Natural Resources and Mining",2001,62
"3111","Mississippi","Harrison",28047,"Construction",2001,4089
"3112","Mississippi","Harrison",28047,"Manufacturing",2001,5145
"3113","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2001,15478
"3114","Mississippi","Harrison",28047,"Information",2001,1180
"3115","Mississippi","Harrison",28047,"Financial Activities",2001,3019
"3116","Mississippi","Harrison",28047,"Professional and Business Services",2001,5968
"3117","Mississippi","Harrison",28047,"Education and Health Services",2001,6514
"3118","Mississippi","Harrison",28047,"Leisure and Hospitality",2001,25171
"3119","Mississippi","Harrison",28047,"Other Services",2001,2129
"3120","Mississippi","Harrison",28047,"Natural Resources and Mining",2002,52
"3121","Mississippi","Harrison",28047,"Construction",2002,3625
"3122","Mississippi","Harrison",28047,"Manufacturing",2002,4937
"3123","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2002,15493
"3124","Mississippi","Harrison",28047,"Information",2002,1136
"3125","Mississippi","Harrison",28047,"Financial Activities",2002,3109
"3126","Mississippi","Harrison",28047,"Professional and Business Services",2002,5836
"3127","Mississippi","Harrison",28047,"Education and Health Services",2002,6653
"3128","Mississippi","Harrison",28047,"Leisure and Hospitality",2002,25898
"3129","Mississippi","Harrison",28047,"Other Services",2002,2123
"3130","Mississippi","Harrison",28047,"Natural Resources and Mining",2003,32
"3131","Mississippi","Harrison",28047,"Construction",2003,3770
"3132","Mississippi","Harrison",28047,"Manufacturing",2003,4585
"3133","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2003,17010
"3134","Mississippi","Harrison",28047,"Information",2003,1085
"3135","Mississippi","Harrison",28047,"Financial Activities",2003,3341
"3136","Mississippi","Harrison",28047,"Professional and Business Services",2003,6505
"3137","Mississippi","Harrison",28047,"Education and Health Services",2003,6787
"3138","Mississippi","Harrison",28047,"Leisure and Hospitality",2003,26321
"3139","Mississippi","Harrison",28047,"Other Services",2003,2029
"3140","Mississippi","Harrison",28047,"Natural Resources and Mining",2004,30
"3141","Mississippi","Harrison",28047,"Construction",2004,3998
"3142","Mississippi","Harrison",28047,"Manufacturing",2004,4223
"3143","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2004,16666
"3144","Mississippi","Harrison",28047,"Information",2004,1120
"3145","Mississippi","Harrison",28047,"Financial Activities",2004,3285
"3146","Mississippi","Harrison",28047,"Professional and Business Services",2004,6820
"3147","Mississippi","Harrison",28047,"Education and Health Services",2004,7177
"3148","Mississippi","Harrison",28047,"Leisure and Hospitality",2004,25945
"3149","Mississippi","Harrison",28047,"Other Services",2004,1980
"3150","Mississippi","Harrison",28047,"Natural Resources and Mining",2005,14
"3151","Mississippi","Harrison",28047,"Construction",2005,5459
"3152","Mississippi","Harrison",28047,"Manufacturing",2005,3249
"3153","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2005,13798
"3154","Mississippi","Harrison",28047,"Information",2005,1084
"3155","Mississippi","Harrison",28047,"Financial Activities",2005,2732
"3156","Mississippi","Harrison",28047,"Professional and Business Services",2005,7870
"3157","Mississippi","Harrison",28047,"Education and Health Services",2005,6090
"3158","Mississippi","Harrison",28047,"Leisure and Hospitality",2005,16443
"3159","Mississippi","Harrison",28047,"Other Services",2005,1398
"3160","Mississippi","Harrison",28047,"Natural Resources and Mining",2006,19
"3161","Mississippi","Harrison",28047,"Construction",2006,5834
"3162","Mississippi","Harrison",28047,"Manufacturing",2006,4544
"3163","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2006,16439
"3164","Mississippi","Harrison",28047,"Information",2006,1069
"3165","Mississippi","Harrison",28047,"Financial Activities",2006,3108
"3166","Mississippi","Harrison",28047,"Professional and Business Services",2006,8134
"3167","Mississippi","Harrison",28047,"Education and Health Services",2006,6590
"3168","Mississippi","Harrison",28047,"Leisure and Hospitality",2006,20332
"3169","Mississippi","Harrison",28047,"Other Services",2006,1633
"3170","Mississippi","Harrison",28047,"Natural Resources and Mining",2007,15
"3171","Mississippi","Harrison",28047,"Construction",2007,5639
"3172","Mississippi","Harrison",28047,"Manufacturing",2007,4578
"3173","Mississippi","Harrison",28047,"Trade~ Transportation~ and Utilities",2007,16024
"3174","Mississippi","Harrison",28047,"Information",2007,1076
"3175","Mississippi","Harrison",28047,"Financial Activities",2007,3502
"3176","Mississippi","Harrison",28047,"Professional and Business Services",2007,8745
"3177","Mississippi","Harrison",28047,"Education and Health Services",2007,6909
"3178","Mississippi","Harrison",28047,"Leisure and Hospitality",2007,20801
"3179","Mississippi","Harrison",28047,"Other Services",2007,1707
"3180","Mississippi","Jackson",28059,"Natural Resources and Mining",2001,52
"3181","Mississippi","Jackson",28059,"Construction",2001,3147
"3182","Mississippi","Jackson",28059,"Manufacturing",2001,14858
"3183","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2001,6764
"3184","Mississippi","Jackson",28059,"Information",2001,397
"3185","Mississippi","Jackson",28059,"Financial Activities",2001,1452
"3186","Mississippi","Jackson",28059,"Professional and Business Services",2001,3574
"3187","Mississippi","Jackson",28059,"Education and Health Services",2001,2713
"3188","Mississippi","Jackson",28059,"Leisure and Hospitality",2001,3478
"3189","Mississippi","Jackson",28059,"Other Services",2001,1080
"3190","Mississippi","Jackson",28059,"Natural Resources and Mining",2002,25
"3191","Mississippi","Jackson",28059,"Construction",2002,3369
"3192","Mississippi","Jackson",28059,"Manufacturing",2002,14822
"3193","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2002,6349
"3194","Mississippi","Jackson",28059,"Information",2002,972
"3195","Mississippi","Jackson",28059,"Financial Activities",2002,1390
"3196","Mississippi","Jackson",28059,"Professional and Business Services",2002,3076
"3197","Mississippi","Jackson",28059,"Education and Health Services",2002,2755
"3198","Mississippi","Jackson",28059,"Leisure and Hospitality",2002,3541
"3199","Mississippi","Jackson",28059,"Other Services",2002,1111
"3200","Mississippi","Jackson",28059,"Manufacturing",2003,15411
"3201","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2003,6234
"3202","Mississippi","Jackson",28059,"Information",2003,1068
"3203","Mississippi","Jackson",28059,"Financial Activities",2003,1488
"3204","Mississippi","Jackson",28059,"Professional and Business Services",2003,3494
"3205","Mississippi","Jackson",28059,"Education and Health Services",2003,2834
"3206","Mississippi","Jackson",28059,"Leisure and Hospitality",2003,3881
"3207","Mississippi","Jackson",28059,"Other Services",2003,1014
"3208","Mississippi","Jackson",28059,"Natural Resources and Mining",2004,43
"3209","Mississippi","Jackson",28059,"Construction",2004,1676
"3210","Mississippi","Jackson",28059,"Manufacturing",2004,16108
"3211","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2004,6774
"3212","Mississippi","Jackson",28059,"Information",2004,1166
"3213","Mississippi","Jackson",28059,"Financial Activities",2004,1489
"3214","Mississippi","Jackson",28059,"Professional and Business Services",2004,3118
"3215","Mississippi","Jackson",28059,"Education and Health Services",2004,2966
"3216","Mississippi","Jackson",28059,"Leisure and Hospitality",2004,3884
"3217","Mississippi","Jackson",28059,"Other Services",2004,1089
"3218","Mississippi","Jackson",28059,"Natural Resources and Mining",2005,35
"3219","Mississippi","Jackson",28059,"Construction",2005,2837
"3220","Mississippi","Jackson",28059,"Manufacturing",2005,15179
"3221","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2005,6280
"3222","Mississippi","Jackson",28059,"Information",2005,1035
"3223","Mississippi","Jackson",28059,"Financial Activities",2005,1435
"3224","Mississippi","Jackson",28059,"Professional and Business Services",2005,4706
"3225","Mississippi","Jackson",28059,"Education and Health Services",2005,2647
"3226","Mississippi","Jackson",28059,"Leisure and Hospitality",2005,3315
"3227","Mississippi","Jackson",28059,"Other Services",2005,1013
"3228","Mississippi","Jackson",28059,"Natural Resources and Mining",2006,40
"3229","Mississippi","Jackson",28059,"Construction",2006,2738
"3230","Mississippi","Jackson",28059,"Manufacturing",2006,15155
"3231","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2006,6700
"3232","Mississippi","Jackson",28059,"Information",2006,904
"3233","Mississippi","Jackson",28059,"Financial Activities",2006,1494
"3234","Mississippi","Jackson",28059,"Professional and Business Services",2006,4339
"3235","Mississippi","Jackson",28059,"Education and Health Services",2006,2876
"3236","Mississippi","Jackson",28059,"Leisure and Hospitality",2006,4177
"3237","Mississippi","Jackson",28059,"Other Services",2006,935
"3238","Mississippi","Jackson",28059,"Natural Resources and Mining",2007,65
"3239","Mississippi","Jackson",28059,"Construction",2007,4073
"3240","Mississippi","Jackson",28059,"Manufacturing",2007,15639
"3241","Mississippi","Jackson",28059,"Trade~ Transportation~ and Utilities",2007,6880
"3242","Mississippi","Jackson",28059,"Information",2007,754
"3243","Mississippi","Jackson",28059,"Financial Activities",2007,1546
"3244","Mississippi","Jackson",28059,"Professional and Business Services",2007,4339
"3245","Mississippi","Jackson",28059,"Education and Health Services",2007,2956
"3246","Mississippi","Jackson",28059,"Leisure and Hospitality",2007,4326
"3247","Mississippi","Jackson",28059,"Other Services",2007,1026
"3248","Mississippi","JeffersonDavis",28065,"Construction",2001,240
"3249","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2001,412
"3250","Mississippi","JeffersonDavis",28065,"Information",2001,23
"3251","Mississippi","JeffersonDavis",28065,"Financial Activities",2001,53
"3252","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2001,25
"3253","Mississippi","JeffersonDavis",28065,"Education and Health Services",2001,198
"3254","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2001,122
"3255","Mississippi","JeffersonDavis",28065,"Other Services",2001,82
"3256","Mississippi","JeffersonDavis",28065,"Construction",2002,218
"3257","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2002,374
"3258","Mississippi","JeffersonDavis",28065,"Information",2002,25
"3259","Mississippi","JeffersonDavis",28065,"Financial Activities",2002,51
"3260","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2002,27
"3261","Mississippi","JeffersonDavis",28065,"Education and Health Services",2002,211
"3262","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2002,125
"3263","Mississippi","JeffersonDavis",28065,"Other Services",2002,96
"3264","Mississippi","JeffersonDavis",28065,"Natural Resources and Mining",2003,82
"3265","Mississippi","JeffersonDavis",28065,"Construction",2003,173
"3266","Mississippi","JeffersonDavis",28065,"Manufacturing",2003,106
"3267","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2003,377
"3268","Mississippi","JeffersonDavis",28065,"Information",2003,26
"3269","Mississippi","JeffersonDavis",28065,"Financial Activities",2003,52
"3270","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2003,31
"3271","Mississippi","JeffersonDavis",28065,"Education and Health Services",2003,276
"3272","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2003,120
"3273","Mississippi","JeffersonDavis",28065,"Other Services",2003,41
"3274","Mississippi","JeffersonDavis",28065,"Natural Resources and Mining",2004,88
"3275","Mississippi","JeffersonDavis",28065,"Construction",2004,296
"3276","Mississippi","JeffersonDavis",28065,"Manufacturing",2004,105
"3277","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2004,396
"3278","Mississippi","JeffersonDavis",28065,"Information",2004,23
"3279","Mississippi","JeffersonDavis",28065,"Financial Activities",2004,50
"3280","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2004,18
"3281","Mississippi","JeffersonDavis",28065,"Education and Health Services",2004,188
"3282","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2004,114
"3283","Mississippi","JeffersonDavis",28065,"Other Services",2004,28
"3284","Mississippi","JeffersonDavis",28065,"Construction",2005,443
"3285","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2005,441
"3286","Mississippi","JeffersonDavis",28065,"Information",2005,21
"3287","Mississippi","JeffersonDavis",28065,"Financial Activities",2005,48
"3288","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2005,16
"3289","Mississippi","JeffersonDavis",28065,"Education and Health Services",2005,188
"3290","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2005,125
"3291","Mississippi","JeffersonDavis",28065,"Other Services",2005,27
"3292","Mississippi","JeffersonDavis",28065,"Natural Resources and Mining",2006,101
"3293","Mississippi","JeffersonDavis",28065,"Construction",2006,299
"3294","Mississippi","JeffersonDavis",28065,"Manufacturing",2006,52
"3295","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2006,461
"3296","Mississippi","JeffersonDavis",28065,"Information",2006,21
"3297","Mississippi","JeffersonDavis",28065,"Financial Activities",2006,48
"3298","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2006,21
"3299","Mississippi","JeffersonDavis",28065,"Education and Health Services",2006,188
"3300","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2006,126
"3301","Mississippi","JeffersonDavis",28065,"Other Services",2006,28
"3302","Mississippi","JeffersonDavis",28065,"Natural Resources and Mining",2007,99
"3303","Mississippi","JeffersonDavis",28065,"Construction",2007,447
"3304","Mississippi","JeffersonDavis",28065,"Manufacturing",2007,43
"3305","Mississippi","JeffersonDavis",28065,"Trade~ Transportation~ and Utilities",2007,459
"3306","Mississippi","JeffersonDavis",28065,"Information",2007,18
"3307","Mississippi","JeffersonDavis",28065,"Financial Activities",2007,48
"3308","Mississippi","JeffersonDavis",28065,"Professional and Business Services",2007,20
"3309","Mississippi","JeffersonDavis",28065,"Education and Health Services",2007,187
"3310","Mississippi","JeffersonDavis",28065,"Leisure and Hospitality",2007,126
"3311","Mississippi","JeffersonDavis",28065,"Other Services",2007,22
"3312","Mississippi","Jones",28067,"Natural Resources and Mining",2001,1469
"3313","Mississippi","Jones",28067,"Construction",2001,1259
"3314","Mississippi","Jones",28067,"Manufacturing",2001,7070
"3315","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2001,4434
"3316","Mississippi","Jones",28067,"Information",2001,266
"3317","Mississippi","Jones",28067,"Financial Activities",2001,742
"3318","Mississippi","Jones",28067,"Professional and Business Services",2001,1341
"3319","Mississippi","Jones",28067,"Education and Health Services",2001,1378
"3320","Mississippi","Jones",28067,"Leisure and Hospitality",2001,1518
"3321","Mississippi","Jones",28067,"Other Services",2001,611
"3322","Mississippi","Jones",28067,"Natural Resources and Mining",2002,1347
"3323","Mississippi","Jones",28067,"Construction",2002,1300
"3324","Mississippi","Jones",28067,"Manufacturing",2002,6629
"3325","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2002,4312
"3326","Mississippi","Jones",28067,"Information",2002,256
"3327","Mississippi","Jones",28067,"Financial Activities",2002,763
"3328","Mississippi","Jones",28067,"Professional and Business Services",2002,1375
"3329","Mississippi","Jones",28067,"Education and Health Services",2002,1350
"3330","Mississippi","Jones",28067,"Leisure and Hospitality",2002,1605
"3331","Mississippi","Jones",28067,"Other Services",2002,613
"3332","Mississippi","Jones",28067,"Natural Resources and Mining",2003,1455
"3333","Mississippi","Jones",28067,"Construction",2003,1332
"3334","Mississippi","Jones",28067,"Manufacturing",2003,6765
"3335","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2003,4440
"3336","Mississippi","Jones",28067,"Information",2003,286
"3337","Mississippi","Jones",28067,"Financial Activities",2003,832
"3338","Mississippi","Jones",28067,"Professional and Business Services",2003,1397
"3339","Mississippi","Jones",28067,"Education and Health Services",2003,1387
"3340","Mississippi","Jones",28067,"Leisure and Hospitality",2003,1685
"3341","Mississippi","Jones",28067,"Other Services",2003,579
"3342","Mississippi","Jones",28067,"Natural Resources and Mining",2004,1571
"3343","Mississippi","Jones",28067,"Construction",2004,1267
"3344","Mississippi","Jones",28067,"Manufacturing",2004,7198
"3345","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2004,4572
"3346","Mississippi","Jones",28067,"Information",2004,310
"3347","Mississippi","Jones",28067,"Financial Activities",2004,825
"3348","Mississippi","Jones",28067,"Professional and Business Services",2004,1480
"3349","Mississippi","Jones",28067,"Education and Health Services",2004,1372
"3350","Mississippi","Jones",28067,"Leisure and Hospitality",2004,1770
"3351","Mississippi","Jones",28067,"Other Services",2004,622
"3352","Mississippi","Jones",28067,"Natural Resources and Mining",2005,1688
"3353","Mississippi","Jones",28067,"Construction",2005,1266
"3354","Mississippi","Jones",28067,"Manufacturing",2005,8159
"3355","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2005,4844
"3356","Mississippi","Jones",28067,"Information",2005,300
"3357","Mississippi","Jones",28067,"Financial Activities",2005,887
"3358","Mississippi","Jones",28067,"Professional and Business Services",2005,1401
"3359","Mississippi","Jones",28067,"Education and Health Services",2005,1308
"3360","Mississippi","Jones",28067,"Leisure and Hospitality",2005,1970
"3361","Mississippi","Jones",28067,"Other Services",2005,631
"3362","Mississippi","Jones",28067,"Natural Resources and Mining",2006,1960
"3363","Mississippi","Jones",28067,"Construction",2006,1400
"3364","Mississippi","Jones",28067,"Manufacturing",2006,8602
"3365","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2006,4982
"3366","Mississippi","Jones",28067,"Information",2006,292
"3367","Mississippi","Jones",28067,"Financial Activities",2006,918
"3368","Mississippi","Jones",28067,"Professional and Business Services",2006,1523
"3369","Mississippi","Jones",28067,"Education and Health Services",2006,1282
"3370","Mississippi","Jones",28067,"Leisure and Hospitality",2006,2057
"3371","Mississippi","Jones",28067,"Other Services",2006,654
"3372","Mississippi","Jones",28067,"Natural Resources and Mining",2007,1944
"3373","Mississippi","Jones",28067,"Construction",2007,1403
"3374","Mississippi","Jones",28067,"Manufacturing",2007,7889
"3375","Mississippi","Jones",28067,"Trade~ Transportation~ and Utilities",2007,5088
"3376","Mississippi","Jones",28067,"Information",2007,295
"3377","Mississippi","Jones",28067,"Financial Activities",2007,936
"3378","Mississippi","Jones",28067,"Professional and Business Services",2007,1574
"3379","Mississippi","Jones",28067,"Education and Health Services",2007,1289
"3380","Mississippi","Jones",28067,"Leisure and Hospitality",2007,1976
"3381","Mississippi","Jones",28067,"Other Services",2007,665
"3382","Mississippi","Lamar",28073,"Natural Resources and Mining",2001,167
"3383","Mississippi","Lamar",28073,"Construction",2001,765
"3384","Mississippi","Lamar",28073,"Manufacturing",2001,1148
"3385","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2001,3664
"3386","Mississippi","Lamar",28073,"Information",2001,225
"3387","Mississippi","Lamar",28073,"Financial Activities",2001,509
"3388","Mississippi","Lamar",28073,"Professional and Business Services",2001,733
"3389","Mississippi","Lamar",28073,"Education and Health Services",2001,1989
"3390","Mississippi","Lamar",28073,"Leisure and Hospitality",2001,1440
"3391","Mississippi","Lamar",28073,"Other Services",2001,314
"3392","Mississippi","Lamar",28073,"Natural Resources and Mining",2002,167
"3393","Mississippi","Lamar",28073,"Construction",2002,650
"3394","Mississippi","Lamar",28073,"Manufacturing",2002,1150
"3395","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2002,3390
"3396","Mississippi","Lamar",28073,"Information",2002,224
"3397","Mississippi","Lamar",28073,"Financial Activities",2002,550
"3398","Mississippi","Lamar",28073,"Professional and Business Services",2002,910
"3399","Mississippi","Lamar",28073,"Education and Health Services",2002,2055
"3400","Mississippi","Lamar",28073,"Leisure and Hospitality",2002,1523
"3401","Mississippi","Lamar",28073,"Other Services",2002,300
"3402","Mississippi","Lamar",28073,"Natural Resources and Mining",2003,169
"3403","Mississippi","Lamar",28073,"Construction",2003,780
"3404","Mississippi","Lamar",28073,"Manufacturing",2003,1228
"3405","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2003,3711
"3406","Mississippi","Lamar",28073,"Information",2003,130
"3407","Mississippi","Lamar",28073,"Financial Activities",2003,648
"3408","Mississippi","Lamar",28073,"Professional and Business Services",2003,842
"3409","Mississippi","Lamar",28073,"Education and Health Services",2003,2104
"3410","Mississippi","Lamar",28073,"Leisure and Hospitality",2003,1828
"3411","Mississippi","Lamar",28073,"Other Services",2003,310
"3412","Mississippi","Lamar",28073,"Natural Resources and Mining",2004,168
"3413","Mississippi","Lamar",28073,"Construction",2004,819
"3414","Mississippi","Lamar",28073,"Manufacturing",2004,1099
"3415","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2004,3892
"3416","Mississippi","Lamar",28073,"Information",2004,105
"3417","Mississippi","Lamar",28073,"Financial Activities",2004,642
"3418","Mississippi","Lamar",28073,"Professional and Business Services",2004,924
"3419","Mississippi","Lamar",28073,"Education and Health Services",2004,2159
"3420","Mississippi","Lamar",28073,"Leisure and Hospitality",2004,1986
"3421","Mississippi","Lamar",28073,"Other Services",2004,292
"3422","Mississippi","Lamar",28073,"Natural Resources and Mining",2005,168
"3423","Mississippi","Lamar",28073,"Construction",2005,929
"3424","Mississippi","Lamar",28073,"Manufacturing",2005,1075
"3425","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2005,4741
"3426","Mississippi","Lamar",28073,"Information",2005,100
"3427","Mississippi","Lamar",28073,"Financial Activities",2005,654
"3428","Mississippi","Lamar",28073,"Professional and Business Services",2005,971
"3429","Mississippi","Lamar",28073,"Education and Health Services",2005,2174
"3430","Mississippi","Lamar",28073,"Leisure and Hospitality",2005,2223
"3431","Mississippi","Lamar",28073,"Other Services",2005,325
"3432","Mississippi","Lamar",28073,"Natural Resources and Mining",2006,172
"3433","Mississippi","Lamar",28073,"Construction",2006,1067
"3434","Mississippi","Lamar",28073,"Manufacturing",2006,1439
"3435","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2006,4912
"3436","Mississippi","Lamar",28073,"Information",2006,86
"3437","Mississippi","Lamar",28073,"Financial Activities",2006,824
"3438","Mississippi","Lamar",28073,"Professional and Business Services",2006,955
"3439","Mississippi","Lamar",28073,"Education and Health Services",2006,2395
"3440","Mississippi","Lamar",28073,"Leisure and Hospitality",2006,3044
"3441","Mississippi","Lamar",28073,"Other Services",2006,346
"3442","Mississippi","Lamar",28073,"Natural Resources and Mining",2007,190
"3443","Mississippi","Lamar",28073,"Construction",2007,1151
"3444","Mississippi","Lamar",28073,"Manufacturing",2007,1280
"3445","Mississippi","Lamar",28073,"Trade~ Transportation~ and Utilities",2007,5362
"3446","Mississippi","Lamar",28073,"Information",2007,105
"3447","Mississippi","Lamar",28073,"Financial Activities",2007,818
"3448","Mississippi","Lamar",28073,"Professional and Business Services",2007,1215
